lead_time_hr,threshold_mm,window_gridpts,window_km,n_samples,fss_avg
42,5,10,278,488,0.6070086135890838
42,5,20,556,488,0.7135471949072979
42,10,2,56,488,0.22093877159395492
42,10,5,139,488,0.28911599378631403
42,10,10,278,488,0.35520990295002103
42,10,20,556,488,0.4238046983449899
42,20,2,56,488,0.09479978417364916
42,20,5,139,488,0.12455169050043613
42,20,10,278,488,0.15235809848912957
42,20,20,556,488,0.17315931718556302
42,50,2,56,488,0.032577216642623995
42,50,5,139,488,0.04907309006130865
42,50,10,278,488,0.06609533096793624
42,50,20,556,488,0.07712521592439213
42,100,2,56,488,0.0004956373827931668
42,100,5,139,488,0.0012685396288782437
42,100,10,278,488,0.002580847999883583
42,100,20,556,488,0.0034646597983289604
48,1,2,56,488,0.6054654888526659
48,1,5,139,488,0.6654244057380005
48,1,10,278,488,0.7123990021559623
48,1,20,556,488,0.7547674341246253
48,5,2,56,488,0.4137302877792706
48,5,5,139,488,0.5052651305389965
48,5,10,278,488,0.5931072086701296
48,5,20,556,488,0.6973988298350265
48,10,2,56,488,0.2095680554562472
48,10,5,139,488,0.2739091266529591
48,10,10,278,488,0.3377471557114577
48,10,20,556,488,0.4077584455095538
48,20,2,56,488,0.08865334683989255
48,20,5,139,488,0.11759973591256177
48,20,10,278,488,0.14573701208842763
48,20,20,556,488,0.167809095664898
48,50,2,56,488,0.030007846786496806
48,50,5,139,488,0.045292305710525255
48,50,10,278,488,0.06295686061806519
48,50,20,556,488,0.07463472965070403
48,100,2,56,488,0.001063859237615597
48,100,5,139,488,0.002090541922608569
48,100,10,278,488,0.0037439401719933105
48,100,20,556,488,0.004726983914235343
